date,ticker,price,sp500_price,risk_free_rate,market_excess,stock_excess
20100630,80f92fe0,34.01,1030.71,1.00E-04,0.068677833,0.063704763
20100730,80f92fe0,36.18,1101.6,1.00E-04,-0.047549165,-0.01060304
20100831,80f92fe0,35.8,1049.33,1.00E-04,0.087451104,0.125598324
20100930,80f92fe0,40.3,1141.2,1.00E-04,0.036755941,-0.025906452
20101029,80f92fe0,39.26,1183.26,1.00E-04,-0.002390283,-0.002901834
20101130,80f92fe0,39.15,1180.55,1.00E-04,0.065200072,0.045621584
20101231,80f92fe0,40.94,1257.64,1.00E-04,0.02254559,-0.003519638
20110131,80f92fe0,40.8,1286.12,1.00E-04,0.031856583,0.031517647
20110228,80f92fe0,42.09,1327.22,1.00E-04,-0.001147302,-0.057358256
20110331,80f92fe0,39.68,1325.83,1.00E-04,0.028495358,-0.026461694
20110429,80f92fe0,38.63,1363.61,0,-0.013500928,0.017085167
20110531,80f92fe0,39.29,1345.2,0,-0.018257508,-0.027996946
20110630,80f92fe0,38.19,1320.64,0,-0.021474437,-0.000523697
20110729,80f92fe0,38.17,1292.28,0,-0.056891098,-0.010055462
20110831,80f92fe0,37.79,1218.89,1.00E-04,-0.071762013,-0.087589309
20110930,80f92fe0,34.48,1131.42,0,0.107723038,0.104698376
20111031,80f92fe0,38.09,1253.3,0,-0.005058645,0.073510108
20111130,80f92fe0,40.89,1246.96,0,0.008532752,0.050623624
20111230,80f92fe0,42.96,1257.6,0,0.043583015,0.06424581
20120131,80f92fe0,45.72,1312.41,0,0.04058945,0.026465442
20120229,80f92fe0,46.93,1365.68,0,0.031332377,0.082676326
20120330,80f92fe0,50.81,1408.47,0,-0.007497497,0.058649872
20120430,80f92fe0,53.79,1397.91,0,-0.062750671,-0.034307102
20120531,80f92fe0,51.95,1310.33,1.00E-04,0.039554921,0.098171319
20120629,80f92fe0,57.05,1362.16,0,0.012597639,0.035232252
20120731,80f92fe0,59.06,1379.32,0,0.019663362,0.012090992
20120831,80f92fe0,59.78,1406.58,1.00E-04,0.02413609,0.052091368
20120928,80f92fe0,62.9,1440.67,1.00E-04,-0.019889404,0.054930207
20121031,80f92fe0,66.3614,1412.16,1.00E-04,0.002746703,0.036948646
20121130,80f92fe0,68.82,1416.18,1.00E-04,0.006968311,0.031286225
20121231,80f92fe0,70.98,1426.19,1.00E-04,0.050428064,-0.018681319
20130131,80f92fe0,69.654,1498.11,0,0.011060603,0.021046889
20130228,80f92fe0,71.12,1514.68,0,0.035987799,0.012373453
20130328,80f92fe0,72,1569.19,0,0.018085764,0.097083333
20130430,80f92fe0,78.99,1597.57,0,0.020762783,-0.047094569
20130531,80f92fe0,75.27,1630.74,0,-0.014999325,-0.015278331
20130628,80f92fe0,74.12,1606.28,0,0.049462111,-0.000404749
20130731,80f92fe0,74.09,1685.73,0,-0.031298013,0.012282359
20130830,80f92fe0,75,1632.97,0,0.029749475,0.0728
20130930,80f92fe0,80.46,1681.55,0,0.04459576,0.086129754
20131031,80f92fe0,87.39,1756.54,0,0.028049461,-0.025403364
20131129,80f92fe0,85.17,1805.81,0,0.023562833,0.054831513
20131231,80f92fe0,89.84,1848.36,0,-0.035582895,0.032390917
20140131,80f92fe0,92.75,1782.59,0,0.043117038,0.026091644
20140228,80f92fe0,95.17,1859.45,0,0.006932157,-0.044236629
20140331,80f92fe0,90.96,1872.34,0,0.006200797,-0.013192612
20140430,80f92fe0,89.76,1883.95,0,0.021030282,0.130793226
20140530,80f92fe0,101.5,1923.57,0,0.019058313,0.007881773
20140630,80f92fe0,102.3,1960.23,0,-0.015079863,0.045259042
20140731,80f92fe0,106.93,1930.67,0,0.037655322,0.031422426
20140829,80f92fe0,110.29,2003.37,0,-0.015513859,0.005530873
20140930,80f92fe0,110.9,1972.29,0,0.023201456,0.0128945
20141031,80f92fe0,112.33,2018.05,0,0.024533584,0.083147868
20141128,80f92fe0,121.67,2067.56,0,-0.004188512,-0.089668776
20141231,80f92fe0,110.76,2058.9,0,-0.031040847,0.053629469
20150130,80f92fe0,116.7,1994.99,0,0.054892506,0.068637532
20150227,80f92fe0,124.71,2104.5,0,-0.017396056,-0.06102157
20150331,80f92fe0,117.1,2067.89,0,0.008520763,-0.010930828
20150430,80f92fe0,115.82,2085.51,0,0.010491439,-0.03462269
20150529,80f92fe0,111.81,2107.39,0,-0.021011773,0.028262231
20150630,80f92fe0,114.97,2063.11,0,0.01974204,0.050013047
20150731,80f92fe0,120.72,2103.84,0,-0.062580805,-0.020874751
20150831,80f92fe0,118.2,1972.18,0,-0.02644282,-0.113874788
20150930,80f92fe0,104.74,1920.03,0,0.082983078,0.136337598
20151030,80f92fe0,119.02,2079.36,0,0.000504963,-0.116451017
20151130,80f92fe0,105.16,2080.41,0,-0.017630198,-0.000955839
20151231,80f92fe0,105.07,2043.94,1.00E-04,-0.050835344,-0.05520612
20160129,80f92fe0,99.28,1940.24,1.00E-04,-0.004328355,-0.044418372
20160229,80f92fe0,94.89,1932.23,2.00E-04,0.065791109,0.055443377
20160331,80f92fe0,100.17,2059.74,2.00E-04,0.00259937,0.028551293
20160429,80f92fe0,103.04,2065.3,1.00E-04,0.015229492,-0.035426087
20160531,80f92fe0,99.4,2096.96,1.00E-04,0.000706074,0.085715493
20160630,80f92fe0,107.94,2098.86,2.00E-04,0.035409807,0.065206707
20160729,80f92fe0,115,2173.6,2.00E-04,-0.001419176,-0.007591304
20160831,80f92fe0,114.15,2170.95,2.00E-04,-0.001434483,-0.017633202
20160930,80f92fe0,112.16,2168.27,2.00E-04,-0.019625625,0.009785735
20161031,80f92fe0,113.28,2126.15,2.00E-04,0.034074447,-0.126512429
20161130,80f92fe0,98.96,2198.81,1.00E-04,0.017900754,0.0431519
20161230,80f92fe0,103.26,2238.83,3.00E-04,0.017484341,0.018968584
20170131,80f92fe0,105.26,2278.87,4.00E-04,0.036798261,0.099447995
20170228,80f92fe0,115.77,2363.64,4.00E-04,-0.00068923,0.039433955
20170331,80f92fe0,120.37,2362.72,3.00E-04,0.008591217,0.050343233
20170428,80f92fe0,126.49,2384.2,5.00E-04,0.01097621,0.091818294
20170531,80f92fe0,138.17999,2411.8,6.00E-04,0.004213832,-0.024337156
20170630,80f92fe0,134.89999,2423.41,6.00E-04,0.018648769,0.018944256
20170731,80f92fe0,137.55,2470.3,7.00E-04,-0.000353508,0.115421338
20170831,80f92fe0,153.55,2471.65,9.00E-04,0.018402895,-0.062769098
20170929,80f92fe0,144.05,2519.36,9.00E-04,0.021288175,0.090248837
20171031,80f92fe0,157.17999,2575.26,9.00E-04,0.027282601,0.079172075
20171130,80f92fe0,169.75,2647.58,8.00E-04,0.00893162,-0.038543594
20171229,80f92fe0,163.36,2673.61,9.00E-04,0.055078725,0.067092948
20180131,80f92fe0,174.5,2823.81,0.0011,-0.04004738,-0.099839255
20180228,80f92fe0,157.27,2713.83,0.0011,-0.028084514,0.085593413
20180329,80f92fe0,170.92,2640.87,0.0012,0.001318801,-0.06394388
20180430,80f92fe0,160.23,2648.05,0.0014,0.020208353,-0.014880559
20180531,80f92fe0,158.07001,2705.27,0.0014,0.0034424,0.043200427
20180629,80f92fe0,165.12,2718.37,0.0014,0.034421586,-0.043206105
20180731,80f92fe0,158.25,2816.29,0.0016,0.028663219,-0.020683728
20180831,80f92fe0,155.23,2901.52,0.0016,0.002794301,0.03328709
20180928,80f92fe0,160.63,2913.98,0.0015,-0.071303359,0.00768725
20181031,80f92fe0,162.17,2711.74,0.0019,0.016059382,0.051477425
20181130,80f92fe0,170.81,2760.17,0.0018,-0.093676956,-0.054121767
20181231,80f92fe0,161.89,2506.85,0.0019,0.076584405,0.125393977
20190131,80f92fe0,182.53,2704.1,0.0021,0.02792893,-0.012592746
20190228,80f92fe0,180.56,2784.49,0.0018,0.016024288,0.103882012
20190329,80f92fe0,199.66,2834.4,0.0019,0.037213435,0.018284654
20190430,80f92fe0,203.73,2945.83,0.0021,-0.067877726,0.060139238
20190531,80f92fe0,216.41,2752.06,0.0021,0.067130183,0.037153838
20190628,80f92fe0,224.84,2941.76,0.0018,0.011228195,0.08958728
20190731,80f92fe0,245.41,2980.38,0.0019,-0.019691653,0.067753286
20190830,80f92fe0,262.42999,2926.46,0.0016,0.015381168,-0.082888293
20190930,80f92fe0,241.14999,2976.74,0.0018,0.018931747,-0.003573398
20191031,80f92fe0,240.64999,3037.56,0.0015,0.032847064,-0.018569583
20191129,80f92fe0,236.47,3140.98,0.0012,0.027189803,0.017714518
20191231,80f92fe0,240.99001,3230.78,0.0014,-0.667612775,-0.75447115
20100129,e83b4577,59.17,1073.87,0,0.028513693,0.036166977
20100226,e83b4577,61.31,1104.49,0,0.058696368,0.046058865
20100331,e83b4577,64.14,1169.43,1.00E-04,0.014659327,0.008630901
20100430,e83b4577,64.7,1186.69,1.00E-04,-0.082075916,-0.029157187
20100528,e83b4577,62.82,1089.41,1.00E-04,-0.053982377,-0.010606208
20100630,e83b4577,62.16,1030.71,1.00E-04,0.068677833,0.043658044
20100730,e83b4577,64.88,1101.6,1.00E-04,-0.047549165,-0.001024784
20100831,e83b4577,64.82,1049.33,1.00E-04,0.087451104,0.029829034
20100930,e83b4577,66.76,1141.2,1.00E-04,0.036755941,-0.003245596
20101029,e83b4577,66.55,1183.26,1.00E-04,-0.002390283,-0.071324643
20101130,e83b4577,61.81,1180.55,1.00E-04,0.065200072,0.023682559
20101231,e83b4577,63.28,1257.64,1.00E-04,0.02254559,-0.006263085
20110131,e83b4577,62.89,1286.12,1.00E-04,0.031856583,0.077336794
20110228,e83b4577,67.76,1327.22,1.00E-04,-0.001147302,0.033990909
20110331,e83b4577,70.07,1325.83,1.00E-04,0.028495358,-0.005851292
20110429,e83b4577,69.66,1363.61,0,-0.013500928,0.011771461
20110531,e83b4577,70.48,1345.2,0,-0.018257508,-0.043132804
20110630,e83b4577,67.44,1320.64,0,-0.021474437,0.06153618
20110729,e83b4577,71.59,1292.28,0,-0.056891098,-0.026500335
20110831,e83b4577,69.7,1218.89,1.00E-04,-0.071762013,-0.048350072
20110930,e83b4577,66.33,1131.42,0,0.107723038,0.009196442
20111031,e83b4577,66.94,1253.3,0,-0.005058645,-0.029578727
20111130,e83b4577,64.96,1246.96,0,0.008532752,0.024630542
20111230,e83b4577,66.56,1257.6,0,0.043583015,0.031550481
20120131,e83b4577,68.66,1312.41,0,0.04058945,-0.015292747
20120229,e83b4577,67.61,1365.68,0,0.031332377,0.016861411
20120330,e83b4577,68.75,1408.47,0,-0.007497497,0.019636364
20120430,e83b4577,70.1,1397.91,0,-0.062750671,-0.018644936
20120531,e83b4577,68.8,1310.33,1.00E-04,0.039554921,0.053197674
20120629,e83b4577,72.46,1362.16,0,0.012597639,0.003450179
20120731,e83b4577,72.71,1379.32,0,0.019663362,0.000450131
20120831,e83b4577,72.75,1406.58,1.00E-04,0.02413609,-0.009721993
20120928,e83b4577,72.05,1440.67,1.00E-04,-0.019889404,0.003369813
20121031,e83b4577,72.3,1412.16,1.00E-04,0.002746703,0.055916598
20121130,e83b4577,76.35,1416.18,1.00E-04,0.006968311,-0.041095416
20121231,e83b4577,73.22,1426.19,1.00E-04,0.050428064,0.070882273
20130131,e83b4577,78.41,1498.11,0,0.011060603,0.071419462
20130228,e83b4577,84.01,1514.68,0,0.035987799,0.053803119
20130328,e83b4577,88.53,1569.19,0,0.018085764,-0.025753982
20130430,e83b4577,86.25,1597.57,0,0.020762783,-0.036753623
20130531,e83b4577,83.08,1630.74,0,-0.014999325,0.000722195
20130628,e83b4577,83.14,1606.28,0,0.049462111,0.033678133
20130731,e83b4577,85.94,1685.73,0,-0.031298013,-0.037700721
20130830,e83b4577,82.7,1632.97,0,0.029749475,-0.01185006
20130930,e83b4577,81.72,1681.55,0,0.04459576,0.103646598
20131031,e83b4577,90.19,1756.54,0,0.028049461,0.033041357
20131129,e83b4577,93.17,1805.81,0,0.023562833,-0.004400558
20131231,e83b4577,92.76,1848.36,0,-0.035582895,-0.048404485
20140131,e83b4577,88.27,1782.59,0,0.043117038,-0.011215589
20140228,e83b4577,87.28,1859.45,0,0.006932157,0.008363886
20140331,e83b4577,88.01,1872.34,0,0.006200797,0.030564709
20140430,e83b4577,90.7,1883.95,0,0.021030282,-0.011907387
20140530,e83b4577,89.62,1923.57,0,0.019058313,0.019861638
20140630,e83b4577,91.4,1960.23,0,-0.015079863,-0.049562363
20140731,e83b4577,86.87,1930.67,0,0.037655322,0.019914815
20140829,e83b4577,88.6,2003.37,0,-0.015513859,0.083972912
20140930,e83b4577,96.04,1972.29,0,0.023201456,0.036026656
20141031,e83b4577,99.5,2018.05,0,0.024533584,0.021306533
20141128,e83b4577,101.62,2067.56,0,-0.004188512,0.025487109
20141231,e83b4577,104.21,2058.9,0,-0.031040847,0.02399002
20150130,e83b4577,106.71,1994.99,0,0.054892506,0.018086402
20150227,e83b4577,108.64,2104.5,0,-0.017396056,0.016108247
20150331,e83b4577,110.39,2067.89,0,0.008520763,-0.038862216
20150430,e83b4577,106.1,2085.51,0,0.010491439,0.01470311
20150529,e83b4577,107.66,2107.39,0,-0.021011773,-0.033810143
20150630,e83b4577,104.02,2063.11,0,0.01974204,0.076139204
20150731,e83b4577,111.94,2103.84,0,-0.062580805,-0.006878685
20150831,e83b4577,111.17,1972.18,0,-0.02644282,0.039219214
20150930,e83b4577,115.53,1920.03,0,0.082983078,0.055483424
20151030,e83b4577,121.94,2079.36,0,0.000504963,0.019353781
20151130,e83b4577,124.3,2080.41,0,-0.017630198,0.020253982
20151231,e83b4577,126.83,2043.94,1.00E-04,-0.050835344,0.017403745
20160129,e83b4577,129.05,1940.24,1.00E-04,-0.004328355,-0.020579698
20160229,e83b4577,126.42,1932.23,2.00E-04,0.065791109,-0.003047651
20160331,e83b4577,126.06,2059.74,2.00E-04,0.00259937,-0.006684166
20160429,e83b4577,125.23,2065.3,1.00E-04,0.015229492,0.026331286
20160531,e83b4577,128.53999,2096.96,1.00E-04,0.000706074,0.076429927
20160630,e83b4577,138.39,2098.86,2.00E-04,0.035409807,-0.053093923
20160729,e83b4577,131.07001,2173.6,2.00E-04,-0.001419176,-0.000429038
20160831,e83b4577,131.03999,2170.95,2.00E-04,-0.001434483,-0.044919097
20160930,e83b4577,125.18,2168.27,2.00E-04,-0.019625625,-0.041420642
20161031,e83b4577,120.02,2126.15,2.00E-04,0.034074447,-0.037260473
20161130,e83b4577,115.56,2198.81,1.00E-04,0.017900754,0.038294669
20161230,e83b4577,120.02,2238.83,3.00E-04,0.017484341,-0.000566639
20170131,e83b4577,120,2278.87,4.00E-04,0.036798261,0.139683333
20170228,e83b4577,136.81,2363.64,4.00E-04,-0.00068923,-0.014772626
20170331,e83b4577,134.83,2362.72,3.00E-04,0.008591217,-0.008955092
20170428,e83b4577,133.69,2384.2,5.00E-04,0.01097621,0.014659182
20170531,e83b4577,135.73,2411.8,6.00E-04,0.004213832,-0.018945171
20170630,e83b4577,133.24001,2423.41,6.00E-04,0.018648769,0.001176313
20170731,e83b4577,133.49001,2470.3,7.00E-04,-0.000353508,0.036855559
20170831,e83b4577,138.53,2471.65,9.00E-04,0.018402895,-0.048687483
20170929,e83b4577,131.91,2519.36,9.00E-04,0.021288175,-0.041685384
20171031,e83b4577,126.53,2575.26,9.00E-04,0.027282601,0.10004557
20171130,e83b4577,139.28999,2647.58,8.00E-04,0.00893162,0.066944215
20171229,e83b4577,148.74001,2673.61,9.00E-04,0.055078725,-0.048498208
20180131,e83b4577,141.69,2823.81,0.0011,-0.04004738,-0.090097106
20180228,e83b4577,129.08,2713.83,0.0011,-0.028084514,0.030020948
20180329,e83b4577,133.11,2640.87,0.0012,0.001318801,-0.120925205
20180430,e83b4577,117.2,2648.05,0.0014,0.020208353,0.029572696
20180531,e83b4577,120.83,2705.27,0.0014,0.0034424,0.117941223
20180629,e83b4577,135.25,2718.37,0.0014,0.034421586,-0.002191497
20180731,e83b4577,135.17,2816.29,0.0016,0.028663219,0.070975276
20180831,e83b4577,144.98,2901.52,0.0016,0.002794301,0.035953442
20180928,e83b4577,150.41,2913.98,0.0015,-0.071303359,-0.014931048
20181031,e83b4577,148.45,2711.74,0.0019,0.016059382,0.113861839
20181130,e83b4577,165.62,2760.17,0.0018,-0.093676956,-0.0712153
20181231,e83b4577,154.14,2506.85,0.0019,0.076584405,-0.039468626
20190131,e83b4577,148.38,2704.1,0.0021,0.02792893,0.063235719
20190228,e83b4577,158.03,2784.49,0.0018,0.016024288,0.01347689
20190329,e83b4577,160.46001,2834.4,0.0019,0.037213435,-0.006649482
20190430,e83b4577,159.73,2945.83,0.0021,-0.067877726,-0.070465367
20190531,e83b4577,148.81,2752.06,0.0021,0.067130183,0.027095908
20190628,e83b4577,153.11,2941.76,0.0018,0.011228195,0.060081647
20190731,e83b4577,162.60001,2980.38,0.0019,-0.019691653,-0.028906333
20190830,e83b4577,158.16,2926.46,0.0016,0.015381168,-0.041569853
20190930,e83b4577,151.87,2976.74,0.0018,0.018931747,-0.02902354
20191031,e83b4577,147.69,3037.56,0.0015,0.032847064,0.002456307
20191129,e83b4577,148.23,3140.98,0.0012,0.027189803,0.03442264
20191231,e83b4577,153.53999,3230.78,0.0014,-0.667612775,-0.836654933
20100129,c0a86d51,25.08,1073.87,0,0.028513693,-0.018740032
20100226,c0a86d51,24.61,1104.49,0,0.058696368,0.051505039
20100331,c0a86d51,25.88,1169.43,1.00E-04,0.014659327,0.03428949
20100430,c0a86d51,26.77,1186.69,1.00E-04,-0.082075916,-0.105068248
20100528,c0a86d51,23.96,1089.41,1.00E-04,-0.053982377,-0.067295326
20100630,c0a86d51,22.35,1030.71,1.00E-04,0.068677833,0.06925123
20100730,c0a86d51,23.9,1101.6,1.00E-04,-0.047549165,-0.129807113
20100831,c0a86d51,20.8,1049.33,1.00E-04,0.087451104,0.039323077
20100930,c0a86d51,21.62,1141.2,1.00E-04,0.036755941,0.11923395
20101029,c0a86d51,24.2,1183.26,1.00E-04,-0.002390283,-0.017455372
20101130,c0a86d51,23.78,1180.55,1.00E-04,0.065200072,0.134046341
20101231,c0a86d51,26.97,1257.64,1.00E-04,0.02254559,0.001012347
20110131,c0a86d51,27,1286.12,1.00E-04,0.031856583,0.026937037
20110228,c0a86d51,27.73,1327.22,1.00E-04,-0.001147302,-0.046980635
20110331,c0a86d51,26.43,1325.83,1.00E-04,0.028495358,-0.023079834
20110429,c0a86d51,25.82,1363.61,0,-0.013500928,-0.008520527
20110531,c0a86d51,25.6,1345.2,0,-0.018257508,-0.003515625
20110630,c0a86d51,25.51,1320.64,0,-0.021474437,0.021560172
20110729,c0a86d51,26.06,1292.28,0,-0.056891098,-0.109463008
20110831,c0a86d51,23.21,1218.89,1.00E-04,-0.071762013,0.014218009
20110930,c0a86d51,23.54,1131.42,0,0.107723038,0.087085811
20111031,c0a86d51,25.59,1253.3,0,-0.005058645,0.012895662
20111130,c0a86d51,25.92,1246.96,0,0.008532752,0.043595679
20111230,c0a86d51,27.05,1257.6,0,0.043583015,0.043253235
20120131,c0a86d51,28.22,1312.41,0,0.04058945,0.041814316
20120229,c0a86d51,29.4,1365.68,0,0.031332377,0.07755102
20120330,c0a86d51,31.68,1408.47,0,-0.007497497,0.015467172
20120430,c0a86d51,32.17,1397.91,0,-0.062750671,-0.033049953
20120531,c0a86d51,31.11,1310.33,1.00E-04,0.039554921,0.033751205
20120629,c0a86d51,32.16,1362.16,0,0.012597639,0.041666667
20120731,c0a86d51,33.5,1379.32,0,0.019663362,-0.002786567
20120831,c0a86d51,33.41,1406.58,1.00E-04,0.02413609,0.026538731
20120928,c0a86d51,34.3,1440.67,1.00E-04,-0.019889404,-0.031878426
20121031,c0a86d51,33.21,1412.16,1.00E-04,0.002746703,-0.028705842
20121130,c0a86d51,32.26,1416.18,1.00E-04,0.006968311,-0.010019405
20121231,c0a86d51,31.94,1426.19,1.00E-04,0.050428064,0.036318096
20130131,c0a86d51,33.1,1498.11,0,0.011060603,0.026586103
20130228,c0a86d51,33.98,1514.68,0,0.035987799,-0.001471454
20130328,c0a86d51,33.93,1569.19,0,0.018085764,-0.019157088
20130430,c0a86d51,33.28,1597.57,0,0.020762783,0.053485577
20130531,c0a86d51,35.06,1630.74,0,-0.014999325,0.031089561
20130628,c0a86d51,36.15,1606.28,0,0.049462111,0.032365145
20130731,c0a86d51,37.32,1685.73,0,-0.031298013,-0.031886388
